"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0X110","2019-07-03 03:00:00","20.000","119.000","1.800","26.800","0.990","1005.100","-99.000","8.000","-99.000","-99.000","-99.000","27.600","","26.700",""
"C0V310","2019-07-03 03:00:00","46.000","29.000","1.500","24.600","1.000","1001.600","-99.000","41.500","-99.000","-99.000","-99.000","25.600","","24.600",""
"C0G620","2019-07-03 03:00:00","110.000","244.000","2.100","25.500","0.980","995.800","-99.000","1.500","-99.000","-99.000","-99.000","27.800","","25.000",""
"C0AD50","2019-07-03 03:00:00","84.000","0.000","0.200","25.400","1.000","997.400","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","25.400",""
"C0A9A0","2019-07-03 03:00:00","24.000","30.000","1.400","25.900","0.970","1003.900","-99.000","17.000","-99.000","-99.000","-99.000","26.100","","25.500",""
"C0O830","2019-07-03 03:00:00","127.000","145.000","0.800","24.700","0.960","993.800","-99.000","20.000","-99.000","-99.000","-99.000","25.500","","24.600",""
"C0S760","2019-07-03 03:00:00","1621.000","206.000","1.200","17.600","1.000","837.600","-99.000","7.000","-99.000","-99.000","-99.000","17.800","","17.500",""
"C0X160","2019-07-03 03:00:00","26.000","101.000","2.100","26.000","0.980","1004.300","-99.000","8.000","-99.000","-99.000","-99.000","26.500","","26.000",""
"C0C490","2019-07-03 03:00:00","157.000","104.000","0.300","25.500","0.970","988.500","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.500",""
"C0F970","2019-07-03 03:00:00","145.000","218.000","1.400","27.200","0.760","989.900","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","26.200",""
"C0M690","2019-07-03 03:00:00","33.000","133.000","0.900","24.800","0.950","1002.800","-99.000","7.000","8.100","165.000","","26.200","","24.700",""
"C0V690","2019-07-03 03:00:00","30.000","152.000","3.300","27.300","0.920","1004.400","-99.000","8.500","9.800","180.000","","29.100","","26.400",""
"C0Z210","2019-07-03 03:00:00","126.000","134.000","1.600","25.400","0.990","994.400","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","24.900",""
"C0U770","2019-07-03 03:00:00","5.000","322.000","2.300","26.100","0.910","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","26.100",""
"C0Z080","2019-07-03 03:00:00","298.000","235.000","0.500","23.800","0.950","974.800","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","23.800",""
"C0G640","2019-07-03 03:00:00","17.000","191.000","3.000","25.800","0.940","1006.900","-99.000","7.500","8.400","55.000","","26.700","","25.800",""
"C0X200","2019-07-03 03:00:00","61.000","122.000","2.300","25.200","0.990","1000.700","-99.000","13.500","7.400","105.000","","25.700","","25.000",""
"C0U900","2019-07-03 03:00:00","63.000","73.000","0.400","26.500","0.990","1001.400","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","26.300",""
"C0Z230","2019-07-03 03:00:00","31.000","231.000","1.800","27.600","0.830","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","27.500",""
"C0F9O0","2019-07-03 03:00:00","175.000","0.000","0.200","27.100","1.000","987.300","-99.000","0.500","-99.000","-99.000","-99.000","29.300","","25.900",""
"C0C540","2019-07-03 03:00:00","46.000","172.000","1.100","25.500","0.950","1001.000","-99.000","0.500","-99.000","-99.000","-99.000","25.700","","25.300",""
"C0G770","2019-07-03 03:00:00","15.000","228.000","3.400","26.200","0.980","1003.700","-99.000","6.500","-99.000","-99.000","-99.000","27.100","","25.800",""
"C0V670","2019-07-03 03:00:00","20.000","146.000","3.000","27.000","0.920","1004.900","-99.000","11.500","-99.000","-99.000","-99.000","28.700","","26.300",""
"C0A870","2019-07-03 03:00:00","685.000","277.000","4.900","22.100","0.990","929.700","-99.000","9.500","-99.000","-99.000","-99.000","22.200","","21.700",""
"C0R220","2019-07-03 03:00:00","23.000","138.000","4.500","24.600","1.000","1005.900","-99.000","29.500","10.100","135.000","","26.400","","24.600",""
"C0Z220","2019-07-03 03:00:00","589.000","248.000","0.600","23.400","0.990","943.700","-99.000","0.000","-99.000","-99.000","-99.000","23.700","","23.300",""
"C0D560","2019-07-03 03:00:00","147.000","115.000","0.400","25.700","0.890","990.700","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","25.300",""
"C0I380","2019-07-03 03:00:00","258.000","0.000","0.000","24.900","0.990","977.600","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","24.900",""
"C0Z020","2019-07-03 03:00:00","211.000","218.000","4.300","24.100","0.990","983.900","-99.000","9.000","-99.000","-99.000","-99.000","27.100","","23.800",""
"C0Z190","2019-07-03 03:00:00","62.000","97.000","0.300","26.800","0.990","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","26.600",""
"C0C710","2019-07-03 03:00:00","143.000","241.000","0.400","24.700","0.990","990.500","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","24.700",""
"C0D360","2019-07-03 03:00:00","523.000","0.000","0.000","23.200","0.980","947.900","-99.000","0.000","-99.000","-99.000","-99.000","23.700","","23.200",""
"C0C680","2019-07-03 03:00:00","228.000","133.000","1.100","24.300","0.990","979.100","-99.000","0.500","-99.000","-99.000","-99.000","24.700","","24.100",""
"C0X140","2019-07-03 03:00:00","17.000","102.000","2.400","26.400","0.960","1004.600","-99.000","6.500","-99.000","-99.000","-99.000","26.800","","26.400",""
"C0V710","2019-07-03 03:00:00","34.000","144.000","3.600","26.700","0.990","1003.300","-99.000","4.000","-99.000","-99.000","-99.000","28.300","","26.200",""
"C0G840","2019-07-03 03:00:00","32.000","175.000","0.700","25.800","0.960","1001.700","-99.000","4.000","-99.000","-99.000","-99.000","26.700","","25.600",""
"C0S890","2019-07-03 03:00:00","238.000","0.000","0.200","24.000","1.000","984.200","-99.000","16.000","-99.000","-99.000","-99.000","25.500","","23.800",""
"C0T820","2019-07-03 03:00:00","550.000","0.000","0.000","23.600","0.960","950.200","-99.000","0.000","-99.000","-99.000","-99.000","24.100","","23.600",""
"C0F9I0","2019-07-03 03:00:00","194.000","202.000","2.800","25.900","0.880","984.700","-99.000","1.000","-99.000","-99.000","-99.000","28.100","","25.100",""
"C0C650","2019-07-03 03:00:00","208.000","157.000","0.400","24.500","0.960","983.000","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","24.400",""
"C0R600","2019-07-03 03:00:00","766.000","236.000","2.600","22.400","0.990","925.000","-99.000","25.000","8.800","228.000","","23.500","","21.700",""
"C0Z320","2019-07-03 03:00:00","646.000","263.000","0.800","21.400","0.990","937.400","-99.000","1.500","-99.000","-99.000","-99.000","22.000","","21.400",""
"C0V210","2019-07-03 03:00:00","734.000","0.000","0.000","21.500","0.960","929.400","-99.000","5.000","-99.000","-99.000","-99.000","21.500","","21.300",""
"C0K240","2019-07-03 03:00:00","1132.000","132.000","5.000","19.800","0.990","888.600","-99.000","2.000","14.800","160.000","","21.600","","19.800",""
"C0M520","2019-07-03 03:00:00","15.000","145.000","2.100","25.100","0.990","1004.800","-99.000","9.000","9.900","176.000","","25.600","","25.000",""
"C0A530","2019-07-03 03:00:00","300.000","47.000","0.800","24.400","1.000","973.000","-99.000","1.500","-99.000","-99.000","-99.000","25.000","","24.400",""
"C0K450","2019-07-03 03:00:00","35.000","178.000","4.000","25.400","0.990","1002.900","-99.000","5.500","13.100","184.000","","26.500","","25.400",""
"C0G760","2019-07-03 03:00:00","53.000","222.000","2.100","26.000","0.990","1003.800","-99.000","3.000","-99.000","-99.000","-99.000","26.000","","25.300",""
"CM0120","2019-07-03 03:00:00","4.000","185.000","3.000","25.100","0.900","1006.700","-99.000","30.500","-99.000","-99.000","-99.000","26.200","","25.100",""
"C0Z290","2019-07-03 03:00:00","946.000","172.000","0.900","21.100","0.960","905.700","-99.000","0.500","10.000","171.000","","21.900","","20.500",""
"C0V680","2019-07-03 03:00:00","40.000","173.000","2.600","26.000","0.910","1002.800","-99.000","5.500","-99.000","-99.000","-99.000","26.600","","25.900",""
"C0F9U0","2019-07-03 03:00:00","74.000","110.000","1.400","27.200","0.850","998.400","-99.000","1.500","-99.000","-99.000","-99.000","29.400","","26.400",""
"C0AI10","2019-07-03 03:00:00","76.000","0.000","0.000","24.600","0.990","997.700","-99.000","4.500","-99.000","-99.000","-99.000","25.000","","24.600",""
"C0R550","2019-07-03 03:00:00","38.000","144.000","4.900","24.700","1.000","1004.800","-99.000","18.000","18.200","169.000","","27.600","","24.700",""
"C0F9L0","2019-07-03 03:00:00","253.000","199.000","1.400","27.000","0.830","978.300","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","26.000",""
"C0A950","2019-07-03 03:00:00","60.000","0.000","0.000","25.400","0.950","1000.600","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","25.300",""
"C0R160","2019-07-03 03:00:00","45.000","144.000","2.500","24.900","0.990","-99.000","-99.000","34.000","7.700","134.000","","25.600","","24.600",""
"C0F9S0","2019-07-03 03:00:00","43.000","162.000","2.000","27.300","0.830","1002.400","-99.000","0.500","-99.000","-99.000","-99.000","29.600","","26.700",""
"C0M820","2019-07-03 03:00:00","980.000","0.000","0.000","20.700","0.940","902.800","-99.000","3.500","-99.000","-99.000","-99.000","21.000","","20.500",""
"C0G870","2019-07-03 03:00:00","12.000","228.000","5.300","25.300","0.990","1007.300","-99.000","17.500","10.500","210.000","","25.900","","25.300",""
"C0R530","2019-07-03 03:00:00","16.000","147.000","5.600","22.400","0.960","1005.900","-99.000","11.500","21.900","165.000","","28.200","","21.500",""
"C0O840","2019-07-03 03:00:00","134.000","118.000","1.700","24.300","1.000","991.400","-99.000","7.500","-99.000","-99.000","-99.000","25.200","","24.300",""
"C0A890","2019-07-03 03:00:00","40.000","0.000","0.000","25.500","0.980","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","25.500",""
"C0A660","2019-07-03 03:00:00","97.000","0.000","0.000","24.500","1.000","995.200","-99.000","11.500","-99.000","-99.000","-99.000","25.500","","24.400",""
"C0F9A0","2019-07-03 03:00:00","425.000","0.000","0.000","24.800","0.870","959.500","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","24.200",""
"C0O950","2019-07-03 03:00:00","4.000","117.000","0.400","26.600","0.940","1005.500","-99.000","5.500","-99.000","-99.000","-99.000","28.100","","26.600",""
"C0M760","2019-07-03 03:00:00","40.000","163.000","2.200","25.700","0.990","1003.100","-99.000","5.500","7.800","187.000","","26.400","","25.500",""
"C0AH70","2019-07-03 03:00:00","34.000","37.000","0.400","26.000","0.860","1002.900","-99.000","11.500","-99.000","-99.000","-99.000","26.200","","25.700",""
"C0V250","2019-07-03 03:00:00","298.000","230.000","1.200","23.100","0.990","975.700","-99.000","43.000","-99.000","-99.000","-99.000","23.500","","23.100",""
"C0U980","2019-07-03 03:00:00","573.000","139.000","1.300","23.000","1.000","945.000","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","23.000",""
"C0S740","2019-07-03 03:00:00","289.000","233.000","0.700","23.400","1.000","976.800","-99.000","15.000","-99.000","-99.000","-99.000","24.700","","23.200",""
"C0A940","2019-07-03 03:00:00","49.000","0.000","0.000","24.400","0.990","1001.600","-99.000","25.000","-99.000","-99.000","-99.000","25.400","","24.100",""
"C0A920","2019-07-03 03:00:00","196.000","110.000","1.300","24.500","1.000","984.200","-99.000","7.000","-99.000","-99.000","-99.000","25.500","","24.400",""
"C0T870","2019-07-03 03:00:00","135.000","0.000","0.100","25.000","0.970","992.300","-99.000","0.000","-99.000","-99.000","-99.000","25.500","","24.800",""
"C0O930","2019-07-03 03:00:00","69.000","126.000","0.500","24.700","1.000","1000.400","-99.000","17.500","-99.000","-99.000","-99.000","25.200","","24.500",""
"C0C460","2019-07-03 03:00:00","482.000","0.000","0.000","22.600","0.990","954.200","-99.000","1.000","-99.000","-99.000","-99.000","22.900","","22.500",""
"C0E520","2019-07-03 03:00:00","320.000","217.000","0.800","24.700","0.940","971.600","-99.000","0.500","-99.000","-99.000","-99.000","25.000","","24.100",""
"C0T9D0","2019-07-03 03:00:00","7.000","0.000","0.200","26.100","0.990","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","25.800",""
"C0I390","2019-07-03 03:00:00","1184.000","0.000","0.000","20.100","0.970","883.100","-99.000","0.000","-99.000","-99.000","-99.000","20.600","","19.700",""
"C0B020","2019-07-03 03:00:00","86.000","101.000","2.200","24.900","0.990","995.300","-99.000","30.000","-99.000","-99.000","-99.000","26.600","","24.100",""
"CM0170","2019-07-03 03:00:00","106.000","250.000","2.600","25.100","0.890","996.300","-99.000","3.500","-99.000","-99.000","-99.000","25.600","","24.500",""
"C0F860","2019-07-03 03:00:00","2215.000","357.000","0.500","15.000","1.000","779.900","-99.000","0.000","-99.000","-99.000","-99.000","15.400","","14.800",""
"C0U890","2019-07-03 03:00:00","116.000","212.000","0.600","26.300","0.990","995.100","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","26.100",""
"C0G800","2019-07-03 03:00:00","15.000","231.000","6.300","25.300","0.990","1005.100","-99.000","6.000","11.900","234.000","","26.600","","25.200",""
"C0F850","2019-07-03 03:00:00","379.000","207.000","1.700","26.000","0.780","964.200","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","25.100",""
"C0AH50","2019-07-03 03:00:00","275.000","0.000","0.200","24.500","0.990","975.600","-99.000","0.500","-99.000","-99.000","-99.000","25.200","","24.500",""
"C0Z160","2019-07-03 03:00:00","124.000","143.000","1.300","25.900","0.840","994.600","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","18.900",""
"C0R540","2019-07-03 03:00:00","17.000","131.000","3.100","25.400","0.930","1006.100","-99.000","21.000","14.000","175.000","","28.500","","25.300",""
"C0K480","2019-07-03 03:00:00","56.000","176.000","4.000","25.100","0.940","1001.100","-99.000","5.000","11.400","192.000","","26.500","","25.100",""
"C0H890","2019-07-03 03:00:00","440.000","0.000","0.000","23.800","0.950","958.400","-99.000","0.000","-99.000","-99.000","-99.000","24.100","","23.700",""
"C0S770","2019-07-03 03:00:00","375.000","351.000","0.500","23.200","0.980","967.000","-99.000","6.500","-99.000","-99.000","-99.000","24.500","","23.200",""
"C0X230","2019-07-03 03:00:00","29.000","130.000","3.400","25.500","0.940","1005.200","-99.000","9.000","-99.000","-99.000","-99.000","25.800","","25.100",""
"C0B010","2019-07-03 03:00:00","38.000","36.000","1.600","25.800","1.000","999.700","-99.000","18.500","-99.000","-99.000","-99.000","25.900","","25.600",""
"C0V440","2019-07-03 03:00:00","27.000","131.000","2.800","25.500","0.910","1003.500","-99.000","6.000","-99.000","-99.000","-99.000","27.100","","25.500",""
"C0Z280","2019-07-03 03:00:00","224.000","179.000","1.400","24.800","0.900","983.100","-99.000","0.500","-99.000","-99.000","-99.000","26.800","","24.400",""
"C0Z070","2019-07-03 03:00:00","247.000","158.000","1.800","24.900","0.930","979.700","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","24.300",""
"C0K470","2019-07-03 03:00:00","97.000","184.000","1.600","25.200","0.990","996.600","-99.000","3.500","-99.000","-99.000","-99.000","25.800","","24.700",""
"C0V650","2019-07-03 03:00:00","28.000","125.000","4.800","26.300","0.970","1005.500","-99.000","4.500","-99.000","-99.000","-99.000","28.000","","26.300",""
"C0H9C0","2019-07-03 03:00:00","3402.000","193.000","2.000","10.700","1.000","677.100","-99.000","0.500","-99.000","-99.000","-99.000","11.200","","10.500",""
"C0U780","2019-07-03 03:00:00","15.000","0.000","0.100","27.600","0.850","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","27.200",""
"C0U760","2019-07-03 03:00:00","22.000","0.000","0.000","25.700","0.990","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.700",""
"C0X290","2019-07-03 03:00:00","10.000","132.000","3.800","26.000","0.950","1005.600","-99.000","9.500","-99.000","-99.000","-99.000","26.400","","25.700",""
"C0R420","2019-07-03 03:00:00","504.000","66.000","3.000","22.700","-99.000","948.000","-99.000","14.500","-99.000","-99.000","-99.000","23.300","","21.700",""
"C0E830","2019-07-03 03:00:00","37.000","183.000","3.500","27.400","0.820","1001.400","-99.000","0.500","-99.000","-99.000","-99.000","28.400","","26.900",""
"C0K330","2019-07-03 03:00:00","38.000","188.000","1.700","25.100","0.940","1003.000","-99.000","4.500","9.800","194.000","","26.100","","25.100",""
"C0M660","2019-07-03 03:00:00","40.000","163.000","3.400","25.500","0.930","1003.400","-99.000","6.500","-99.000","-99.000","-99.000","26.500","","25.400",""
"C0D580","2019-07-03 03:00:00","120.000","0.000","0.000","24.400","0.990","992.400","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","24.400",""
"C0R640","2019-07-03 03:00:00","21.000","162.000","4.900","26.400","0.960","1005.900","-99.000","10.500","14.600","175.000","","29.200","","26.100",""
"C0E810","2019-07-03 03:00:00","53.000","188.000","1.500","26.300","0.860","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","26.100",""
"C0G830","2019-07-03 03:00:00","27.000","187.000","7.300","26.200","1.000","1003.000","-99.000","3.000","-99.000","-99.000","-99.000","26.300","","25.400",""
